region;settlement;latitude_dd;longitude_dd;population;latitude_rad;longitude_rad
Республика Дагестан;Семендер;42.9911111111111;47.4022222222222;10216;0.7503364379796065;0.8273248505398005
Республика Дагестан;Сергокала;42.4541666666667;47.6627777777778;9548;0.7409649895237599;0.8318724028686088
Республика Дагестан;Сивух;43.4080555555556;46.6027777777778;4029;0.7576134913330616;0.813371912797469
Республика Дагестан;Сийидкент;41.7;48.1180555555556;1262;0.7278022980816354;0.8398184991019945
Республика Дагестан;Симсир;43.3091666666667;46.5402777777778;1271;0.7558875546283114;0.8122810820149725
Республика Дагестан;Сиртыч;41.8327777777778;48.2266666666667;3070;0.7301197074773393;0.8417141205951326
Республика Дагестан;Советское;42.91203703703703;47.121851851851865;7279;0.748956335034048;0.8224314644518023
Республика Дагестан;Совхозный;43.2591666666667;46.5738888888889;3078;0.7550148900023143;0.8128677065691149
Республика Дагестан;Согратль;42.2808333333333;46.9919444444444;2693;0.7379397521536352;0.8201641524698123
Республика Дагестан;Солнечное;43.2738888888889;46.505;5079;0.7552718412533019;0.811665368639963
Республика Дагестан;Стальское;43.1916666666667;46.9672222222222;5729;0.753836792757218;0.8197326682936252
Республика Дагестан;Сулак;43.2730555555556;47.5155555555556;8639;0.7552572968428692;0.8293028903587286
Республика Дагестан;Сулевкент;43.47;46.7547222222222;2734;0.758694625841935;0.8160238436331373
Республика Дагестан;Сулейбакент;42.3586111111111;47.3761111111111;1257;0.7392972304607424;0.8268691256795578
Республика Дагестан;Султанянгиюрт;43.2213888888889;46.8677777777778;9623;0.754355543396005;0.8179970353152539
Республика Дагестан;Тагиркент-Казмаляр;41.8161111111111;48.5086111111111;3005;0.729828819268673;0.8466349794583936
Республика Дагестан;Тадмагитль;42.5502777777778;46.3494444444444;1212;0.7426424448603988;0.8089504120257488
Республика Дагестан;Талги;42.8727777777778;47.4602777777778;1800;0.7482711316980803;0.8283381111333202
Республика Дагестан;Таловка;44.2380555555556;46.5902777777778;1510;0.7720997241246145;0.8131537466409696
Республика Дагестан;Тамазатюбе;43.5788888888889;47.1525;2511;0.7605950954718846;0.8229663755466263
Республика Дагестан;Тарки;42.9444444444444;47.4958333333333;15609;0.7495219509953419;0.8289586726451396
Республика Дагестан;Тарумовка;44.0738888888889;46.5361111111111;5874;0.7692344752692566;0.8122083599628054
Республика Дагестан;Татаюрт;43.5605555555556;46.9972222222222;2459;0.760275118442353;0.8202562670692235
Республика Дагестан;Татиль;41.9930555555556;47.9875;1132;0.7329170824173418;0.8375398748007788
Республика Дагестан;Татляр;42.1991666666667;48.0261111111111;1510;0.7365143999311743;0.8382137658175209
Республика Дагестан;Ташкапур;42.4080555555556;47.1716666666667;1419;0.7401601988131182;0.8233008969865925
Республика Дагестан;Тебекмахи;42.3402777777778;47.2080555555556;2278;0.7389772534312106;0.8239360029088462
Республика Дагестан;Телетль;42.4294444444444;46.7341666666667;3728;0.740533505347571;0.8156650815091172
Республика Дагестан;Темираул;43.2536111111111;46.8247222222222;3771;0.7549179272660915;0.8172455741095334
Республика Дагестан;Темиргое;43.1269444444444;47.1394444444444;1936;0.7527071768802315;0.822738513116504
Республика Дагестан;Терекли-Мектеб;44.1663888888889;45.8725;5843;0.7708489048273514;0.8006261611210989
Республика Дагестан;Теречное;43.4341666666667;46.3994444444444;1942;0.7580692161933043;0.8098230766517459
Республика Дагестан;Тидиб;42.3883333333333;46.5725;1290;0.7398159810995292;0.8128434658850591
Республика Дагестан;Тинди;42.4552777777778;46.1344444444444;2704;0.7409843820710041;0.8051979541339609
Республика Дагестан;Тинит;41.9094444444444;48.0491666666667;1635;0.7314577932372005;0.8386161611728427
Республика Дагестан;Тлох;42.6741666666667;46.4666666666667;2864;0.7448047138781474;0.8109963257600323
Республика Дагестан;Тлярата;42.1052777777778;46.3563888888889;2541;0.7348757296890239;0.8090716154460271
Республика Дагестан;Тотурбийкала;43.2080555555556;46.6894444444444;3560;0.754122832829073;0.8148845314825295
Республика Дагестан;Тпиг;41.7811111111111;47.5888888888889;2348;0.7292179540304751;0.8305827984768573
Республика Дагестан;Тукита;43.4897222222222;46.6133333333333;1399;0.7590388435555224;0.8135561419962896
Республика Дагестан;Тураг;41.8602777777778;47.9719444444444;1164;0.7305996730216379;0.8372683791393567
Республика Дагестан;Турали;42.9452777777778;47.5747222222222;2010;0.7495364954057763;0.8303355434994908
Республика Дагестан;Тухчар;43.2219444444444;46.4136111111111;5109;0.7543652396696261;0.8100703316291125
Республика Дагестан;Тюбе;43.0541666666667;47.2863888888889;7060;0.7514369650357259;0.8253031774895744
Республика Дагестан;Уллу-Теркеме;42.2169444444444;48.0088888888889;1536;0.7368246806870832;0.8379131813352334
Республика Дагестан;Уллуая;42.3763888888889;47.3719444444444;6628;0.7396075112166528;0.8267964036273908
Республика Дагестан;Уллубийаул;42.5972222222222;47.7177777777778;4114;0.743461779981473;0.8328323339572057
Республика Дагестан;Умашаул;43.3213888888889;46.6936111111111;1753;0.7561008726479992;0.8149572535346966
Республика Дагестан;Унцукуль;42.7116666666667;46.7922222222222;6522;0.7454592123476453;0.8166783421026351
Республика Дагестан;Урада;42.3847222222222;46.56;2734;0.7397529553209852;0.8126252997285599
Республика Дагестан;Ургубамахи;42.2888888888889;47.3194444444444;1069;0.7380803481211577;0.8258801057700937
Республика Дагестан;Уркарах;42.1597222222222;47.6338888888889;4394;0.7358259645039978;0.8313681966402546
Республика Дагестан;Урма;42.5341666666667;47.2888888888889;4262;0.7423612529253554;0.8253468107208742
Республика Дагестан;Урхучимахи;42.31;47.26;2532;0.7384488065188008;0.8248426044925201
Республика Дагестан;Усемикент;42.3875;47.8677777777778;2216;0.7398014366890965;0.8354503278351972
Республика Дагестан;Усиша;42.2505555555556;47.3913888888889;3932;0.7374113052412272;0.8271357732041684
Республика Дагестан;Усухчай;41.4247222222222;47.9222222222222;1866;0.7229977945018395;0.8364005626501712
Республика Дагестан;Утамыш;42.4077777777778;47.7516666666667;3104;0.7401553506763068;0.8334238066481595
Республика Дагестан;Уцми-Юрт;43.5347222222222;46.4686111111111;4237;0.7598242417189199;0.8110302627177093
Республика Дагестан;Учкент;43.1133333333333;47.0822222222222;3967;0.752469618176488;0.8217397969334187
Республика Дагестан;Фий;41.2891666666667;47.5644444444444;1601;0.720631903738026;0.8301561624374798
Республика Дагестан;Филя;41.72;48.4583333333333;1657;0.7281513639320343;0.8457574666955849
Республика Дагестан;Хаджалмахи;42.4166666666667;47.1775;6187;0.740310491054262;0.8234027078596249
Республика Дагестан;Хазар;41.9936111111111;48.3372222222222;4184;0.732926778690963;0.8436436790459476
Республика Дагестан;Халимбекаул;42.8461111111111;47.1386111111111;4474;0.7478057105642146;0.8227239687060713
Республика Дагестан;Хамавюрт;43.2702777777778;46.4275;3452;0.7552088154747578;0.8103127384696673
Республика Дагестан;Хамамат-Юрт;43.6066666666667;46.5025;4923;0.7610799091529945;0.811621735408663
Республика Дагестан;Ханар;43.2038888888889;46.8727777777778;2406;0.7540501107769059;0.8180843017778536
Республика Дагестан;Харахи;42.6461111111111;46.5230555555556;1153;0.744315052060226;0.811980497532685
Республика Дагестан;Харбук;42.1588888888889;47.5311111111111;1483;0.7358114200935651;0.8295743860201491
Республика Дагестан;Хасавюрт;43.2463888888889;46.59;98337;0.7547918757090035;0.8131488985041582
Республика Дагестан;Хасанай;43.6283333333333;46.7086111111111;1017;0.7614580638242588;0.8152190529224956
Республика Дагестан;Хахита;42.4661111111111;47.2683333333333;1314;0.7411734594066361;0.8249880485968525
Республика Дагестан;Хвартикуни;42.4580555555556;47.0055555555556;1748;0.7410328634391155;0.8204017111735576
Республика Дагестан;Хебда;42.445;46.5505555555556;2833;0.7408050010089932;0.8124604630769833
Республика Дагестан;Хелетури;42.6127777777778;46.2252777777778;1295;0.7437332756428952;0.8067832948711903
Республика Дагестан;Хив;41.7538888888889;47.9275;2278;0.7287428366229881;0.8364926772495823
Республика Дагестан;Хиндах;42.4013888888889;46.9697222222222;1208;0.7400438435296515;0.8197763015249252
Республика Дагестан;Хлют;41.4955555555556;47.5327777777778;2069;0.72423406938867;0.8296034748410163
Республика Дагестан;Хнов;41.3780555555556;47.4447222222222;1751;0.7221833075175766;0.8280666154718981
Республика Дагестан;Ходжа-Казмаляр;41.7241666666667;48.4347222222222;1438;0.7282240859842013;0.845345375066642
Республика Дагестан;Хоредж;41.7480555555556;47.8669444444444;1079;0.7286410257499557;0.8354357834247628
Республика Дагестан;Хорель;41.5388888888889;48.1980555555556;1246;0.7249903787312003;0.84121476250359
Республика Дагестан;Хосрех;41.9927777777778;47.2736111111111;1507;0.7329122342805304;0.8250801631962636
Республика Дагестан;Хотода;42.3938888888889;46.5588888888889;1038;0.7399129438357519;0.8126059071813156
Республика Дагестан;Хоточ;42.4075;46.9533333333333;1213;0.7401505025394953;0.8194902614530702
Республика Дагестан;Хрюг;41.4872222222222;47.6033333333333;2041;0.724088625284336;0.8308349015910335
Республика Дагестан;Хтун-Казмаляр;41.8080555555556;48.5225;1509;0.7296882233011522;0.8468773862989486
Республика Дагестан;Хубар;43.05;46.7538888888889;1783;0.7513642429835589;0.8160092992227046
Республика Дагестан;Хунзах;42.5436111111111;46.7058333333333;4688;0.7425260895769318;0.8151705715543843
Республика Дагестан;Хурик;41.9858333333333;47.8986111111111;1791;0.7327910308602519;0.8359884710212282
Республика Дагестан;Хучни;41.9466666666667;47.9452777777778;4214;0.7321074435698887;0.8368029580054928
Республика Дагестан;Цветковка;43.9383333333333;46.8336111111111;4057;0.7668685845054412;0.8174007144874885
Республика Дагестан;Целягюн;41.6602777777778;48.2941666666667;1648;0.7271090145176492;0.8428922178402287
Республика Дагестан;Цияб Ичичали;43.3858333333333;46.6186111111111;2467;0.7572256403881726;0.8136482565957007
Республика Дагестан;Цияб-Цилитли;43.4830555555556;46.6786111111111;1052;0.7589224882720573;0.8146954541468974
Республика Дагестан;Цолода;42.6377777777778;46.3636111111111;2894;0.7441696079558937;0.8091976670031152
Республика Дагестан;Цудахар;42.3422222222222;47.1597222222222;1774;0.7390111903888875;0.8230924271037143
Республика Дагестан;Цумилух;42.0594444444444;46.4125;1456;0.7340757871151921;0.8100509390818682
Республика Дагестан;Цунта;42.2025;45.9352777777778;1025;0.736572577572907;0.8017218400404067
Республика Дагестан;Цуриб;42.2397222222222;46.8330555555556;2900;0.7372222279055933;0.8173910182138674
Республика Дагестан;Цухта;42.3458333333333;47.3341666666667;1677;0.7390742161674316;0.8261370570210831
Республика Дагестан;Чабанмахи;42.6366666666667;47.2577777777778;1083;0.7441502154086496;0.8248038193980317
Республика Дагестан;Чагаротар;43.47;46.5366666666667;1815;0.758694625841935;0.8122180562364284
Республика Дагестан;Чанкурбе;42.6305555555556;47.2983333333333;1209;0.7440435563988057;0.8255116473724506
Республика Дагестан;Чапаево;43.1102777777778;46.4847222222222;2984;0.752416288671567;0.8113114546527527
Республика Дагестан;Чаравали;43.1630555555556;46.5058333333333;1514;0.7533374346656755;0.8116799130503957
Республика Дагестан;Чахчах-Казмаляр;41.7869444444444;48.5;1978;0.7293197649035075;0.8464846872172498
Республика Дагестан;Червленные Буруны;44.1616666666667;45.6213888888889;1107;0.770766486501563;0.7962434454438688
Республика Дагестан;Черняевка;43.9430555555556;47.0302777777778;2578;0.7669510028312313;0.8208331953497446
Республика Дагестан;Чинар;42.1072222222222;48.1438888888889;4628;0.7349096666467008;0.8402693758254258
Республика Дагестан;Чирката;42.7841666666667;46.7169444444444;2025;0.7467245760553411;0.815364497026828
Республика Дагестан;Чиркей;42.9619444444444;46.9777777777778;7970;0.7498273836144408;0.8199168974924477
Республика Дагестан;Чонтаул;43.3036111111111;46.8597222222222;8573;0.7557905918920887;0.8178564393477314
Республика Дагестан;Чох;42.3202777777778;47.0305555555556;3657;0.7386281875808117;0.8208380434865562
Республика Дагестан;Чулат;41.8811111111111;48.1536111111111;1101;0.7309632832824695;0.8404390606138137
Республика Дагестан;Чумли;42.2047222222222;47.7727777777778;1949;0.7366113626673954;0.8337922650458025
Республика Дагестан;Шава;43.7236111111111;47.0333333333333;1252;0.7631209747504649;0.8208865248546658
Республика Дагестан;Шагада;43.4791666666667;46.7269444444444;1843;0.7588546143567018;0.8155390299520273
Республика Дагестан;Шамилькала;42.6877777777778;46.8708333333333;5127;0.7450422725818908;0.818050364820175
Республика Дагестан;Шамхал;43.0580555555556;47.3405555555556;13707;0.7515048389510813;0.8262485641677386
Республика Дагестан;Шамхал-Термен;43.0344444444444;47.3141666666667;9260;0.7510927473221367;0.8257879911706844
Республика Дагестан;Шамхал-Янгиюрт;43.2936111111111;47.2261111111111;1251;0.7556160589668892;0.8242511318015664
Республика Дагестан;Шиназ;41.6191666666667;47.3761111111111;1206;0.7263914902696073;0.8268691256795578
Республика Дагестан;Шодрода;42.6786111111111;46.1244444444444;1315;0.7448822840671242;0.8050234212087616
Республика Дагестан;Шушановка;43.2022222222222;46.9822222222222;1854;0.7540210219560387;0.8199944676814244
Республика Дагестан;Эминхюр;41.7630555555556;48.3308333333333;3374;0.7289028251377548;0.8435321718992922
Республика Дагестан;Эндирей;43.1830555555556;46.6611111111111;8105;0.7536865005160743;0.8143900215277983
Республика Дагестан;Эрпели;42.8055555555556;46.9733333333333;3412;0.7470978825897957;0.8198393273034692
Республика Дагестан;Эчеда;42.4341666666667;45.9922222222222;1122;0.740615923673361;0.8027157080866806
Республика Дагестан;Южно-Сухокумск;44.6602777777778;45.65;10174;0.779468892077479;0.7967428035354114
Республика Дагестан;Южное;43.8161111111111;46.7247222222222;2456;0.7647354043085597;0.8155002448575389
Республика Дагестан;Южный;42.0488888888889;48.2891666666667;2950;0.7338915579163713;0.8428049513776291
Республика Дагестан;Юрковка;44.1766666666667;46.6797222222222;1527;0.7710282858893622;0.8147148466941416
Республика Дагестан;Юхари-Стал;41.7091666666667;48.1511111111111;1922;0.727962286596402;0.8403954273825138
Республика Дагестан;Яраг-Казмаляр;41.6469444444444;48.3858333333333;2939;0.7268763039507155;0.8444921029878891
Республика Дагестан;Ясная Поляна;43.9516666666667;46.7702777777778;1953;0.767101295072375;0.8162953392945594
Республика Дагестан;им Жданова;43.855;46.6930555555556;2595;0.7654141434621131;0.8149475572610754
Республика Дагестан;им Карла Маркса;43.8961111111111;46.7894444444444;2812;0.7661316677101551;0.8166298607345238
Республика Дагестан;свх Герейханова 1-й;41.7011111111111;48.2813888888889;3238;0.7278216906288797;0.842669203546918
Республика Дагестан;свх Герейханова 11-й;41.6863888888889;48.2438888888889;1260;0.7275647393778919;0.84201470507742
Республика Ингушетия;Аки-Юрт;43.5083333333333;44.8608333333333;1522;0.7593636687218656;0.7829692468550888
Республика Ингушетия;Али-Юрт;43.1477777777778;44.8488888888889;6517;0.7530707871410648;0.7827607769722126
Республика Ингушетия;Алкун;42.9761111111111;45.0138888888889;1180;0.7500746385918073;0.7856405702380033
Республика Ингушетия;Алхасты;43.1827777777778;44.9944444444444;4552;0.7536816523792629;0.7853012006612256
Республика Ингушетия;Альтиевский округ;43.2377777777778;44.7794444444444;8338;0.7546415834678597;0.7815487427694379
Республика Ингушетия;Аршты;43.1394444444444;45.1297222222222;1462;0.7529253430367308;0.7876622432882294
Республика Ингушетия;Барсуки;43.2588888888889;44.8094444444444;11370;0.7550100418655027;0.7820723415450361
Республика Ингушетия;Вежарий-Юрт;43.5958333333333;44.5761111111111;1007;0.7608908318173607;0.7779999066237167
Республика Ингушетия;Верхние Ачалуки;43.3472222222222;44.7;8457;0.7565517493714305;0.7801621756414654
Республика Ингушетия;Вознесенская;43.5452777777778;44.7516666666667;1349;0.7600084709177423;0.7810639290883297
Республика Ингушетия;Гази-Юрт;43.26;44.8408333333333;1953;0.755029434412747;0.7826201810046901
Республика Ингушетия;Галашки;43.0802777777778;44.9877777777778;7365;0.7518926898959687;0.7851848453777605
Республика Ингушетия;Гамурзиевский округ;43.2333333333333;44.8002777777778;12175;0.7545640132788812;0.7819123530302712
Республика Ингушетия;Джейрах;42.8230555555556;44.6755555555556;1874;0.7474033152088947;0.7797355396020896
Республика Ингушетия;Долаково;43.2377777777778;44.5908333333333;7158;0.7546415834678597;0.7782568578747042
Республика Ингушетия;Зязиков-Юрт;43.4830555555556;44.7675;5296;0.7589224882720573;0.7813402728865615
Республика Ингушетия;Инарки;43.4694444444444;44.5427777777778;6911;0.758684929568312;0.7774181302063857
Республика Ингушетия;Кантышево;43.2277777777778;44.65;17989;0.7544670505426604;0.7792895110154682
Республика Ингушетия;Карабулак;43.3102777777778;44.9047222222222;41469;0.7559069471755556;0.7837352524712422
Республика Ингушетия;Магас;43.1675;44.8091666666667;10333;0.7534150048546522;0.7820674934082263
Республика Ингушетия;Малгобек;43.5058333333333;44.5833333333333;38200;0.7593200354905658;0.7781259581808047
Республика Ингушетия;Мужичи;43.0283333333333;44.9936111111111;2247;0.7509860883122929;0.785286656250793
Республика Ингушетия;Назрань;43.2255555555556;44.7711111111111;74925;0.754428265448172;0.7814032986651055
Республика Ингушетия;Насыр-Кортский округ;43.2083333333333;44.76;24404;0.7541276809658827;0.7812093731926618
Республика Ингушетия;Нестеровское;43.2383333333333;45.0480555555556;23492;0.7546512797414809;0.7862368910657686
Республика Ингушетия;Нижние Ачалуки;43.4047222222222;44.7663888888889;5431;0.7575553136913272;0.7813208803393172
Республика Ингушетия;Новый Редант;43.4738888888889;44.8052777777778;4472;0.7587624997572906;0.7819996194928709
Республика Ингушетия;Орджоникидзевская;43.3197222222222;45.0497222222222;66047;0.756071783827132;0.7862659798866339
Республика Ингушетия;Плиево;43.2852777777778;44.8352777777778;15616;0.7554706148625571;0.782523218268469
Республика Ингушетия;Пседах;43.4688888888889;44.5725;5799;0.7586752332946909;0.7779368808451725
Республика Ингушетия;Сагопши;43.4822222222222;44.5897222222222;12158;0.7589079438616229;0.7782374653274601
Республика Ингушетия;Средние Ачалуки;43.3688888888889;44.7283333333333;3637;0.7569299040426964;0.7806566855961965
Республика Ингушетия;Сурхахи;43.1905555555556;44.8988888888889;12512;0.7538174002099739;0.7836334415982097
Республика Ингушетия;Троицкое;43.3066666666667;44.9891666666667;17884;0.7558439213970116;0.7852090860618162
Республика Ингушетия;Чемульга;43.1894444444444;45.1186111111111;1120;0.753798007662728;0.7874683178157859
Республика Ингушетия;Экажево;43.1908333333333;44.8272222222222;18651;0.7538222483467837;0.7823826223009466
Республика Ингушетия;Южное;43.5172222222222;44.7497222222222;1301;0.759518809099821;0.781029992130651
Республика Ингушетия;Яндаре;43.2736111111111;44.9122222222222;9088;0.7552669931164905;0.7838661521651418
Республика Калмыкия;Артезиан;44.9466666666667;46.67;1990;0.7844673211297186;0.8145451619057537
Республика Калмыкия;Аршан;46.2738888888889;44.2347222222222;3974;0.8076317188131318;0.7720415464828803
Республика Калмыкия;Большой Царын;47.8516666666667;45.4297222222222;4873;0.8351691359001538;0.7928982310442125
Республика Калмыкия;Виноградное;46.2191666666667;41.9677777777778;2034;0.8066766358613464;0.7324759019675317
Республика Калмыкия;Вознесеновка;46.2716666666667;44.3619444444444;2304;0.8075929337186434;0.7742619931423614
Республика Калмыкия;Городовиковск;46.0830555555556;41.9361111111111;8678;0.80430104882391;0.7319232143710663
Республика Калмыкия;Ики-Бурул;45.8225;44.6380555555556;3836;0.7997534964951016;0.7790810411325919
Республика Калмыкия;Кетченеры;47.3077777777778;44.5202777777778;3507;0.8256764840240289;0.777025431124687
Республика Калмыкия;Комсомольский;45.3313888888889;46.0425;5464;0.7911819906130853;0.8035932208494891
Республика Калмыкия;Красинское;45.4461111111111;47.3397222222222;1063;0.7931842711160673;0.8262340197573042
Республика Калмыкия;Лагань;45.3930555555556;47.3433333333333;12932;0.792258276985149;0.8262970455358482
Республика Калмыкия;Лазаревский;46.0719444444444;41.9063888888889;1013;0.8041071233514645;0.7314044637322794
Республика Калмыкия;Малые Дербеты;47.9513888888889;44.6761111111111;6050;0.8369096170153367;0.7797452358757109
Республика Калмыкия;Приютное;46.1002777777778;43.5122222222222;5545;0.8046016333061974;0.7594315426372211
Республика Калмыкия;Садовое;47.7725;44.5141666666667;5845;0.833787416908991;0.7769187721148432
Республика Калмыкия;Соленое;46.2241666666667;42.5430555555556;1471;0.8067639023239461;0.7425163933033105
Республика Калмыкия;Троицкое;46.4158333333333;44.2611111111111;12605;0.8101091167236009;0.7725021194799344
Республика Калмыкия;Тундутово;47.9397222222222;44.6286111111111;1526;0.8367059952692701;0.7789162044810136
Республика Калмыкия;Улан Хол;45.4383333333333;46.8533333333333;2150;0.7930485232853561;0.817744932201076
Республика Калмыкия;Ульяновское;46.2861111111111;42.2558333333333;2491;0.8078450368328196;0.7375034198406366
Республика Калмыкия;Цаган Аман;47.5591666666667;46.7213888888889;5760;0.8300640478380704;0.8154420672158065
Республика Калмыкия;Элиста;46.3083333333333;44.2702777777778;102618;0.8082328877777069;0.7726621079947011
Республика Калмыкия;Эсто-Алтай;46.2019444444444;42.2266666666667;1180;0.8063760513790571;0.7369943654754728
Республика Калмыкия;Яшалта;46.3386111111111;42.2733333333333;4043;0.8087613346901166;0.7378088524597356
Республика Калмыкия;Яшкуль;46.1716666666667;45.3433333333333;7987;0.8058476044666492;0.7913904604959615
Республика Карелия;Беломорск;64.5230555555556;34.7666666666667;10052;1.1261397628916643;0.6067928032766958
Республика Карелия;Боровой;64.6125;32.2363888888889;1475;1.1277008629448362;0.5626311250644277
Республика Карелия;Видлица;61.1852777777778;32.3963888888889;1509;1.067884550969542;0.5654236518676188
Республика Карелия;Вяртсиля;62.1761111111111;30.6961111111111;2970;1.0851778549747186;0.5357482064469037
Республика Карелия;Деревянка;61.5638888888889;34.4469444444444;1640;1.0744925614430647;0.6012125978071237
Республика Карелия;Деревянное;61.6186111111111;34.6366666666667;1374;1.0754476443948502;0.6045238752491031
Республика Карелия;Заозерье;61.8630555555556;34.3788888888889;1650;1.0797140047886151;0.6000248042884063
Республика Карелия;Ильинский;61.0147222222222;32.6677777777778;2702;1.0649077949675287;0.5701602815320591
Республика Карелия;Кааламо;61.9019444444444;30.5;1145;1.080392743942167;0.5323254218582705
Республика Карелия;Калевала;65.1977777777778;31.1844444444444;3902;1.1379158872058146;0.5442712309608086
Республика Карелия;Кемь;64.9544444444444;34.595;11604;1.133668919359294;0.6037966547274383
Республика Карелия;Кондопога;62.2055555555556;34.2461111111111;30299;1.0856917574766956;0.5977073948927023
Республика Карелия;Кончезеро;62.1277777777778;34.0077777777778;1316;1.0843342791695887;0.593547693508783
Республика Карелия;Костомукша;64.5891666666667;30.6016666666667;29381;1.1272936194527048;0.534099839931132
Республика Карелия;Ладва;61.3561111111111;34.6291666666667;2022;1.0708661551083651;0.6043929755552035
Республика Карелия;Лахденпохья;61.5188888888889;30.1994444444444;7493;1.0737071632796673;0.5270797378286646
Республика Карелия;Ледмозеро;64.2505555555556;32.0286111111111;1895;1.1213837406799796;0.559004718729728
Республика Карелия;Летнереченский;64.2822222222222;34.3830555555556;1359;1.1219364282764435;0.6000975263405733
Республика Карелия;Лоухи;66.0755555555556;33.0413888888889;3971;1.1532359995288761;0.5766810255429822
Республика Карелия;Ляскеля;61.7616666666667;31.0102777777778;2696;1.077944434852565;0.5412314491802531
Республика Карелия;Матросы;61.7811111111111;33.8127777777778;1504;1.078283804429341;0.590144301467394
Республика Карелия;Медвежьегорск;62.915;34.4730555555556;14520;1.0980738988922325;0.6016683226673681
Республика Карелия;Мелиоративный;61.8655555555556;34.2411111111111;2264;1.079757638019915;0.5976201284301027
Республика Карелия;Муезерский;63.9613888888889;31.9977777777778;2854;1.1163368302596288;0.558466575543697
Республика Карелия;Надвоицы;63.8938888888889;34.2663888888889;7690;1.1151587330145327;0.5980613088799126
Республика Карелия;Найстенъярви;62.3033333333333;32.68;1000;1.0873983016342;0.5703735995517469
Республика Карелия;Новая Вилга;61.815;34.1625;1943;1.0788752771202947;0.5962481057125628
Республика Карелия;Олонец;60.9794444444444;32.9727777777778;8162;1.0642920815925192;0.5754835357506418
Республика Карелия;Петрозаводск;61.7891666666667;34.3597222222222;277111;1.0784244003968635;0.5996902828484402
Республика Карелия;Пиндуши;62.9169444444444;34.5786111111111;4473;1.0981078358499092;0.6035106146555835
Республика Карелия;Питкяранта;61.5730555555556;31.4713888888889;10705;1.0746525499578314;0.5492793562866711
Республика Карелия;Повенец;62.8488888888889;34.8238888888889;1897;1.096920042331192;0.6077915194597812
Республика Карелия;Поросозеро;62.7188888888889;32.7319444444444;2289;1.0946511143035993;0.571280201135421
Республика Карелия;Пряжа;61.6927777777778;33.6219444444444;3476;1.0767420969234132;0.5868136314781706
Республика Карелия;Пудож;61.8058333333333;36.5330555555556;7986;1.078715288605528;0.6376221052584514
Республика Карелия;Пяльма;62.4430555555556;35.8622222222222;1221;1.0898369144501823;0.625913854859655
Республика Карелия;Пяозерский;65.7644444444445;31.0830555555556;1723;1.1478060863004498;0.5425016610247605
Республика Карелия;Рабочеостровск;64.9833333333333;34.7477777777778;1770;1.134173125587648;0.6064631299735411
Республика Карелия;Салми;61.3683333333333;31.8661111111111;1948;1.0710794731280529;0.5561685586952373
Республика Карелия;Сегежа;63.7436111111111;34.3125;27108;1.1125358909997296;0.5988660995905544
Республика Карелия;Сортавала;61.7033333333333;30.6916666666667;18762;1.076926326122234;0.5356706362579269
Республика Карелия;Сосновец;64.4277777777778;34.4733333333333;1441;1.1244768519654582;0.6016731708041779
Республика Карелия;Суоярви;62.0786111111111;32.35;9076;1.083476158954024;0.5646140130201657
Республика Карелия;Тукса;61.0055555555556;32.8483333333333;1026;1.0647478064527638;0.5733115704592702
Республика Карелия;Хелюля;61.7480555555556;30.6716666666667;2630;1.0777068761488215;0.535321570407528
Республика Карелия;Чална;61.8875;34.0669444444444;2608;1.0801406408279908;0.5945803466495453
Республика Карелия;Чална-1;61.91;34.1630555555556;1822;1.0805333399096895;0.5962578019861858
Республика Карелия;Чупа;66.2697222222222;33.0516666666667;2409;1.1566248471598306;0.576860406604993
Республика Карелия;Шальский;61.8036111111111;35.9869444444444;1307;1.0786765035110397;0.6280906682878363
Республика Карелия;Шуя;61.8991666666667;34.24;3874;1.0803442625740574;0.5976007358828584
Республика Карелия;Эссойла;61.8472222222222;33.2111111111111;1724;1.0794376609903815;0.579643237134561
Республика Коми;Айкино;62.2241666666667;49.9916666666667;3228;1.0860165826430388;0.8725191818928325
Республика Коми;Благоево;63.4261111111111;47.9488888888889;2123;1.1069944706246477;0.8368659837840369
Республика Коми;Верхняя Максаковка;61.6333333333333;50.9669444444444;4054;1.0757045956458378;0.889540990236587
Республика Коми;Визинга;61.0755555555556;50.0833333333333;6855;1.0659695369291597;0.8741190670404928
Республика Коми;Водный;63.5044444444444;53.4086111111111;5945;1.1083616452053762;0.9321561128061158
Республика Коми;Войвож;62.8941666666667;54.9675;2826;1.0977102886314007;0.9593638565899831
Республика Коми;Воргашор;67.5877777777778;63.7969444444444;10954;1.179629256328479;1.1134667332674595
Республика Коми;Воркута;67.4975;64.0608333333333;58745;1.1780536118648726;1.1180724632380004
Республика Коми;Вуктыл;63.8441666666667;57.2997222222222;9780;1.114290916525347;1.0000688132559394
Республика Коми;Вухтым;60.4544444444444;49.6616666666667;1188;1.0551291030195489;0.8667595953612511
Республика Коми;Выльгорт;61.6222222222222;50.7527777777778;12854;1.0755106701733943;0.8858030767552336
Республика Коми;Емва;62.5983333333333;50.8863888888889;13174;1.092547022927583;0.8881350305613703
Республика Коми;Жешарт;62.0952777777778;49.5922222222222;8107;1.0837670471626906;0.8655475611584763
Республика Коми;Заполярный;67.4963888888889;63.73;1427;1.1780342193176285;1.112298332295986
Республика Коми;Зеленец;61.89;50.7416666666667;3526;1.0801842740592906;0.88560915128279
Республика Коми;Зимстан;61.2591666666667;53.8611111111111;1303;1.0691741553612937;0.9400537276713901
